Dept,Course,Term,Year,Last Name,INS1,INS2,INS3,INS4,INS5,INS6,UTSC1,UTSC2,UTSC3,Number Invited,Number of Responses,Course Code
GGRSC,Social Justice and the City GGRD14H3SLEC01,Winter,2020,Narayanareddy,46,48,44,4,44,4,42,34,4,15,5,
GGRSC,Canadian Cities and Planning CITB01H3SLEC01,Winter,2020,Ches,38,4,42,4,4,37,39,3,4,145,25,
GGRSC,Social Planning  Commnty Devl CITB03H3SLEC01,Winter,2020,Bunce,42,41,42,4,41,39,4,32,42,109,25,
GGRSC,Economy of Cities CITB08H3SLEC01,Winter,2020,Stewart,44,44,47,43,45,43,42,31,42,70,30,
GGRSC,Learning in Community Service CITC02H3SLEC01,Winter,2020,Bunce,38,42,42,4,4,42,4,32,4,17,5,
GGRSC,Urban Social Policy CITC07H3SLEC01,Winter,2020,Allahwala,41,43,46,38,39,41,43,35,42,57,20,
GGRSC,City Structures  City Choices CITC12H3SLEC01,Winter,2020,Knezevic,33,36,33,35,36,31,34,34,32,56,19,
GGRSC,Environmental Planning CITC14H3SLEC30,Winter,2020,Snow,44,44,43,42,44,41,41,29,41,102,18,
GGRSC,Plan  Governing Metropolis CITC16H3SLEC01,Winter,2020,Ches,37,38,41,41,38,35,37,31,36,50,11,
GGRSC,Urban Transportation Policy CITC18H3SLEC01,Winter,2020,Higgins,42,43,42,44,44,42,41,31,43,48,18,
GGRSC,City Studies Workshop I CITD05H3SLEC01,Winter,2020,Ebrahim,49,47,5,48,49,49,47,3,49,24,11,
GGRSC,Issues in City Studies CITD10H3SLEC01,Winter,2020,Sorensen,47,46,46,48,48,45,47,39,45,17,10,
GGRSC,GIS and Empirical Reasoning GGRA30H3YLEC30,Summer,2019,Paudel,39,4,39,39,4,38,38,35,37,69,15,
GGRSC,Urban Geography GGRB05H3YLEC01,Summer,2019,Sorensen,4,42,4,38,38,35,39,37,37,53,13,
GGRSC,Geographies of Disease GGRB28H3YLEC01,Summer,2019,Majeed,36,39,4,38,39,34,35,29,39,39,13,
GGRSC,Geographies of Urban Poverty GGRC48H3YLEC01,Summer,2019,Mollett,42,41,41,41,41,39,43,34,39,40,11,
GGRSC,Seminar Topics Human Geography GGRD12H3YLEC01,Summer,2019,Tessaro,46,48,49,47,49,49,47,29,49,18,13,
GGRSC,Municipal and Planning Toronto CITC04H3YLEC30,Summer,2019,Snow,43,44,43,39,39,4,42,31,4,54,11,
GGRSC,Cities  Community Development CITC08H3YLEC01,Summer,2019,CerdaLlanos,45,46,44,43,44,44,46,32,46,22,11,
GGRSC,Civic Engagement in Urban Pol CITC17H3YLEC30,Summer,2019,Ahmed,32,34,3,39,38,3,35,3,33,47,11,
GGRSC,Foundations of City Studies CITB02H3FLEC01,Fall,2019,Allahwala,41,43,46,41,4,39,4,35,4,162,65,
GGRSC,City Politics CITB04H3FLEC01,Fall,2019,Karmali,36,4,39,39,4,35,37,36,35,102,38,
GGRSC,Real Estate and the City CITC03H3FLEC01,Fall,2019,Miron,36,36,33,34,34,32,37,37,32,35,9,
GGRSC,Municipal and Planning Toronto CITC04H3FLEC30,Fall,2019,Snow,37,42,39,37,38,37,39,26,41,54,10,
GGRSC,Intro to Plan HIS TO Region CITC09H3FLEC01,Fall,2019,White,34,37,37,4,38,34,34,29,36,54,14,
GGRSC,Civic Engagement in Urban Pol CITC17H3FLEC01,Fall,2019,Biggar,41,44,44,43,43,4,38,33,41,49,16,
GGRSC,City Issues and Strategies CITD01H3FLEC01,Fall,2019,Biggar,42,46,46,44,48,43,44,33,45,27,12,
GGRSC,City Studies Workshop II CITD06H3FLEC01,Fall,2019,Swerhun,5,49,5,49,49,49,5,3,5,21,9,
GGRSC,Geography of Global Processes GGRA02H3FLEC01,Fall,2019,TessaroSpence,42,44,44,42,43,41,41,31,42,169,71,
GGRSC,Logic of Geographical Thought GGRB02H3FLEC01,Fall,2019,Narayanareddy,3,33,32,31,3,26,29,4,24,60,28,
GGRSC,Urban Geography GGRB05H3FLEC01,Fall,2019,Tenney,35,34,34,34,34,3,35,35,3,89,31,
GGRSC,Social Geography GGRB13H3FLEC01,Fall,2019,Goffe,31,28,32,3,3,3,28,3,31,65,25,
GGRSC,Political Eco Nature  Society GGRB21H3FLEC01,Fall,2019,Kepe,45,46,48,43,42,44,44,28,46,76,67,
GGRSC,Fundamentals of GIS I GGRB30H3FLEC01,Fall,2019,Brauen,38,41,4,43,42,36,37,35,35,52,20,
GGRSC,Urban Political Geography GGRC13H3FLEC01,Fall,2019,Buckley,45,47,48,46,45,44,45,31,45,57,30,
GGRSC,Advanced GIS GGRC30H3FLEC01,Fall,2019,Higgins,47,45,45,48,48,43,45,38,38,14,6,
GGRSC,Crowdsourced Urban Geography GGRC34H3FLEC01,Fall,2019,Brauen,46,43,5,43,44,46,41,33,39,9,7,
GGRSC,Megacities  Glbl Urbanization GGRC40H3FLEC01,Fall,2019,Ches,35,36,34,37,39,31,36,34,34,55,21,
GGRSC,Environmental Conservation GGRC44H3FLEC30,Fall,2019,TessaroSpence,39,4,42,38,4,38,41,29,41,77,58,
GGRSC,Geographies of Education GGRC50H3FLEC01,Fall,2019,Hunter,47,48,48,46,47,47,47,31,47,44,31,
GGRSC,Health and Sexuality GGRD10H3FLEC01,Fall,2019,Hunter,46,46,46,44,46,46,44,34,46,17,9,
GGRSC,Research Seminar Urban Spaces GGRD25H3FLEC30,Fall,2019,Higgins,48,49,5,48,49,49,48,33,46,9,8,
GGRSC,GIS and Empirical Reasoning GGRA30H3YLEC99,Summer,2021,Paudel,41,41,41,42,44,33,39,34,41,78,17,
GGRSC,Seminar Topics Human Geography GGRD12H3YLEC99,Summer,2021,Black,45,46,49,46,44,4,41,31,4,14,8,
GGRSC,Municipal and Planning Toronto CITC04H3YLEC99,Summer,2021,Snow,37,37,38,37,39,35,33,34,35,63,16,
GGRSC,Selected Issues City Studies CITC10H3YLEC99,Summer,2021,McMillan,4,39,42,42,42,39,4,31,39,65,13,
GGRSC,Plan  Governing Metropolis CITC16H3YLEC99,Summer,2021,March,45,45,45,45,46,44,42,31,44,60,20,
GGRSC,Cities and Environments GGRA03H3SLEC01,Winter,2021,Tang Kai,38,41,4,39,4,35,39,35,36,177,43,
GGRSC,GIS and Empirical Reasoning GGRA30H3SLEC01,Winter,2021,Lawrence,44,44,46,46,46,43,43,34,41,189,47,
GGRSC,Geographies of Disease GGRB28H3SLEC01,Winter,2021,Hunter,41,41,41,37,37,37,4,35,36,148,38,
GGRSC,Fundamentals of GIS II GGRB32H3SLEC01,Winter,2021,Lawrence,45,47,48,43,46,45,43,34,43,24,10,
GGRSC,Current Topics Social Geograph GGRC09H3SLEC01,Winter,2021,Oswin,48,46,47,44,44,43,46,3,44,24,9,
GGRSC,Cultural Politics of Envirnmnt GGRC24H3SLEC01,Winter,2021,Tessaro,41,39,42,38,4,39,38,31,38,46,13,
GGRSC,Qualitative Geographcl Methods GGRC31H3SLEC01,Winter,2021,Narayanareddy,35,33,28,33,36,29,34,35,29,50,13,
GGRSC,Health and Sexuality GGRD10H3SLEC01,Winter,2021,Hunter,43,43,43,45,43,45,44,33,42,20,12,
GGRSC,Social Justice and the City GGRD14H3SLEC01,Winter,2021,Narayanareddy,36,34,31,41,41,29,34,44,31,15,7,
GGRSC,GIS Research Project GGRD30H3SLEC01,Winter,2021,Lawrence,42,43,47,47,45,45,47,33,43,14,6,
GGRSC,Canadian Cities and Planning CITB01H3SLEC01,Winter,2021,Allahwala,42,44,45,41,41,4,4,32,4,147,41,
GGRSC,Social Planning  Commnty Devl CITB03H3SLEC01,Winter,2021,Bunce,43,45,46,45,45,44,43,3,46,109,28,
GGRSC,Learning in Community Service CITC02H3SLEC01,Winter,2021,Bunce,46,49,5,48,48,46,46,32,42,16,9,
GGRSC,Urban Social Policy CITC07H3SLEC01,Winter,2021,Allahwala,45,47,48,44,45,44,45,32,46,59,17,
GGRSC,City Structures  City Choices CITC12H3SLEC01,Winter,2021,Hyde,41,45,45,42,42,38,41,3,44,56,11,
GGRSC,Environmental Planning CITC14H3SLEC30,Winter,2021,Snow,43,44,45,44,44,42,44,34,44,79,20,
GGRSC,Tax  Spend Public Finance CITC15H3SLEC01,Winter,2021,Hyde,47,47,47,46,44,42,46,32,47,55,9,
GGRSC,City Studies Workshop I CITD05H3SLEC01,Winter,2021,Ebrahim,44,46,46,44,44,44,46,26,47,19,9,
GGRSC,Plan and Bldg Pub Spc Toronto CITD12H3SLEC01,Winter,2021,Sorensen,5,49,49,48,48,47,48,31,49,16,10,
GGRSC,Foundations of City Studies CITA01H3FLEC01,Fall,2020,Allahwala,39,41,44,41,41,37,4,34,38,247,75,
GGRSC,City Politics CITB04H3FLEC01,Fall,2020,Hyde,42,43,42,41,41,39,41,31,39,105,38,
GGRSC,Economy of Cities CITB08H3FLEC01,Fall,2020,Young,43,45,46,42,43,43,41,31,43,78,23,
GGRSC,Municipal and Planning Toronto CITC04H3FLEC30,Fall,2020,Snow,43,43,41,43,42,38,42,31,38,51,12,
GGRSC,Intro to Plan HIS TO Region CITC09H3FLEC01,Fall,2020,White,42,43,45,42,43,37,4,3,42,55,6,
GGRSC,Geography of Global Processes GGRA02H3FLEC01,Fall,2020,Tessaro,41,43,43,41,42,4,4,32,43,175,57,
GGRSC,Logic of Geographical Thought GGRB02H3FLEC01,Fall,2020,Narayanareddy,25,28,37,29,34,25,25,35,22,57,13,
GGRSC,Urban Geography GGRB05H3FLEC01,Fall,2020,Sorensen,4,41,43,38,39,37,39,34,38,84,32,
GGRSC,Social Geography GGRB13H3FLEC01,Fall,2020,Goffe,43,43,38,44,44,38,42,32,37,65,12,
GGRSC,Whose Land Indigenous Canada GGRB18H3FLEC01,Fall,2020,Latulippe,45,47,47,42,43,45,45,32,47,17,6,
GGRSC,Political Eco Nature  Society GGRB21H3FLEC01,Fall,2020,Kepe,37,4,38,35,38,35,37,29,34,55,23,
GGRSC,Fundamentals of GIS I GGRB30H3FLEC01,Fall,2020,Lawrence,43,46,45,45,45,39,4,32,38,43,15,
GGRSC,Urbanization and Development GGRC10H3FLEC01,Fall,2020,Narayanareddy,35,37,32,31,34,31,35,38,31,54,22,
GGRSC,Advanced GIS GGRC30H3FLEC01,Fall,2020,Higgins,4,38,38,4,42,37,35,38,33,12,6,
GGRSC,Essential Spatial Analysis GGRC32H3FLEC01,Fall,2020,Higgins,4,4,38,4,4,38,37,35,32,16,7,
GGRSC,The Toronto Region GGRC33H3FLEC01,Fall,2020,Sorensen,43,43,43,46,45,41,42,3,43,38,16,
GGRSC,Environmental Conservation GGRC44H3FLEC30,Fall,2020,Tessaro,42,42,44,41,41,39,41,29,41,76,27,
GGRSC,Geographies of Education GGRC50H3FLEC01,Fall,2020,Hunter,42,44,44,42,44,4,44,31,42,53,23,
GGRSC,Cities and Environments GGRA03H3SLEC01,Winter,2022,Buckley,39,42,44,4,41,4,38,31,4,215,52,
GGRSC,Writing Geography GGRB03H3SLEC01,Winter,2022,Oswin,4,42,5,44,42,44,36,18,48,16,5,
GGRSC,Fundamentals of GIS II GGRB32H3SLEC01,Winter,2022,Lawrence,48,48,49,49,49,49,46,31,44,17,10,
GGRSC,Current Topics Social Geograph GGRC09H3SLEC01,Winter,2022,Oswin,45,45,43,46,46,45,45,22,47,36,11,
GGRSC,Cultural Politics of Envirnmnt GGRC24H3SLEC01,Winter,2022,Ekers,5,5,5,5,5,5,5,31,5,19,8,
GGRSC,Indigenous Ppls Envir  Just GGRC28H3SLEC01,Winter,2022,Latulippe,34,34,36,32,33,28,29,32,3,47,10,
GGRSC,Qualitative Geographcl Methods GGRC31H3SLEC01,Winter,2022,Arik,35,35,33,36,36,33,31,33,36,44,12,
GGRSC,Essential Spatial Analysis GGRC32H3SLEC01,Winter,2022,Higgins,39,39,34,4,41,31,33,37,33,16,7,
GGRSC,Research Seminar Urban Spaces GGRD25H3SLEC01,Winter,2022,Buckley,43,44,43,4,4,37,43,36,43,16,7,
GGRSC,Canadian Cities and Planning CITB01H3SLEC01,Winter,2022,Allahwala,43,45,46,43,43,43,42,31,45,101,32,
GGRSC,Social Planning  Commnty Devl CITB03H3SLEC01,Winter,2022,Bunce,36,42,45,38,45,36,39,34,4,81,13,
GGRSC,Urban Communities  Neighbour CITC01H3SLEC01,Winter,2022,Allahwala,42,43,47,44,44,42,43,33,4,16,9,
GGRSC,City Structures  City Choices CITC12H3SLEC01,Winter,2022,Hyde,44,44,45,42,41,41,44,36,41,50,15,
GGRSC,Environmental Planning CITC14H3SLEC30,Winter,2022,Snow,46,46,47,45,45,43,45,26,44,54,14,
GGRSC,Tax  Spend Public Finance CITC15H3SLEC01,Winter,2022,Hyde,44,47,47,46,47,43,45,32,43,54,21,
GGRSC,City Issues and Strategies CITD01H3SLEC01,Winter,2022,Allahwala,43,43,48,47,48,47,43,35,43,8,6,
GGRSC,City Studies Workshop I CITD05H3SLEC01,Winter,2022,Ebrahim,46,46,47,48,48,47,46,27,46,24,11,
GGRSC,Geography of Global Processes GGRA02H3FLEC01,Fall,2021,Arik,346,384,354,354,376,322,365,308,319,104,38,
GGRSC,GIS and Empirical Reasoning GGRA30H3FLEC01,Fall,2021,Lawrence,395,411,451,414,424,408,376,343,403,154,38,
GGRSC,Logic of Geographical Thought GGRB02H3FLEC01,Fall,2021,Narayanareddy,267,333,256,344,389,289,289,311,233,46,10,
GGRSC,Urban Geography GGRB05H3FLEC01,Fall,2021,Sorensen,367,389,389,394,394,322,406,361,344,70,18,
GGRSC,Whose Land Indigenous Canada GGRB18H3FLEC01,Fall,2021,Latulippe,46,48,46,42,44,44,48,3,46,15,5,
GGRSC,Political Eco Nature Society GGRB21H3FLEC01,Fall,2021,Ekers,41,43,45,43,44,44,39,25,45,42,11,
GGRSC,Fundamentals of GIS I GGRB30H3FLEC01,Fall,2021,Lawrence,421,443,464,471,479,421,429,329,421,41,15,
GGRSC,Urbanization and Development GGRC10H3FLEC01,Fall,2021,Narayanareddy,35,37,3,32,36,31,34,34,3,45,10,
GGRSC,Urban Political Geography GGRC13H3FLEC01,Fall,2021,Buckley,438,438,444,444,444,419,453,313,413,42,16,
GGRSC,Land Reform and Development GGRC25H3FLEC01,Fall,2021,Kepe,45,45,483,417,433,45,467,283,45,48,7,
GGRSC,Geographies of Env Governance GGRC26H3FLEC01,Fall,2021,Ekers,458,458,467,475,467,442,467,325,458,48,12,
GGRSC,Advanced GIS GGRC30H3FLEC01,Fall,2021,Higgins,4,429,4,429,414,371,386,357,329,16,7,
GGRSC,Feminist Geographies GGRD09H3FLEC01,Fall,2021,Black,455,464,473,445,464,464,427,309,455,20,11,
GGRSC,Foundations of City Studies CITA01H3FLEC01,Fall,2021,Allahwala,39,426,414,398,405,374,39,364,364,210,45,
GGRSC,City Politics CITB04H3FLEC01,Fall,2021,Hyde,438,45,45,423,428,409,428,316,413,109,33,
GGRSC,Economy of Cities CITB08H3FLEC01,Fall,2021,Miron,282,327,291,336,318,282,291,373,291,54,11,
GGRSC,Municipal and Planning Toronto CITC04H3FLEC30,Fall,2021,Snow,38,42,42,42,42,4,42,33,39,50,11,
GGRSC,Urban Social Policy CITC07H3FLEC01,Fall,2021,Allahwala,433,447,433,413,407,38,387,32,407,58,16,
GGRSC,Intro to Plan HIS TO Region CITC09H3FLEC01,Fall,2021,White,445,436,455,43,436,409,382,309,427,45,13,
GGRSC,City Studies Workshop II CITD06H3FLEC01,Fall,2021,Suriano,486,5,5,5,5,457,5,286,486,23,7,
GGRSC,Plan and Bldg Pub Spc Toronto CITD12H3FLEC01,Fall,2021,Sorensen,46,464,464,473,473,436,464,336,473,22,11,
GGRSC,GIS and Empirical Reasoning GGRA30H3YLEC30,Summer,2022,Paudel,36,39,36,36,36,37,36,33,35,83,14,
GGRSC,Municipal and Planning Toronto CITC04H3YLEC30,Summer,2022,Snow,43,45,43,41,43,36,41,34,4,42,8,
GGRSC,City Structures  City Choices CITC12H3YLEC01,Summer,2022,Knezevic,37,38,36,37,37,33,34,3,35,31,12,
GGRSC,Plan  Governing Metropolis CITC16H3YLEC01,Summer,2022,Palm,46,48,48,48,48,47,47,31,46,41,12,
GGRSC,Civic Engagement in Urban Pol CITC17H3YLEC01,Summer,2022,McCormack,44,45,46,46,46,44,44,34,45,30,10,
GGRSC,Foundations of City Studies CITA01H3FLEC01,Fall,2022,Allahwala,4,41,41,38,4,36,4,34,39,239,50,
GGRSC,City Politics CITB04H3FLEC01,Fall,2022,Hyde,43,44,47,44,46,43,4,29,45,89,28,
GGRSC,Placements in Community Dev CITC02H3FLEC01,Fall,2022,Bunce,47,49,5,49,49,5,47,31,49,17,7,
GGRSC,Environmental Planning CITC14H3FLEC30,Fall,2022,Snow,44,45,45,43,47,47,46,37,45,39,10,
GGRSC,Plan  Governing Metropolis CITC16H3FLEC01,Fall,2022,Mah,41,45,47,45,45,41,41,31,41,57,17,
GGRSC,City Studies Workshop II CITD06H3FLEC01,Fall,2022,Swerhun,47,46,47,47,47,46,47,33,47,22,7,
GGRSC,Plan and Bldg Pub Spc Toronto CITD12H3FLEC01,Fall,2022,Sorensen,45,48,47,48,47,46,47,37,47,26,12,
GGRSC,Geography of Global Processes GGRA02H3FLEC01,Fall,2022,Arik,36,37,35,35,35,31,33,33,31,107,31,
GGRSC,GIS and Empirical Reasoning GGRA30H3FLEC01,Fall,2022,Brauen,34,37,35,38,39,32,32,34,3,179,45,
GGRSC,Logic of Geographical Thought GGRB02H3FLEC01,Fall,2022,Dirie,38,45,43,43,44,39,39,32,36,32,13,
GGRSC,Urban Geography GGRB05H3FLEC01,Fall,2022,Sorensen,38,41,43,38,43,37,38,33,36,56,16,
GGRSC,Social Geography GGRB13H3FLEC01,Fall,2022,Goffe,32,28,34,3,3,26,26,28,22,32,5,
GGRSC,Political Eco Nature Society GGRB21H3FLEC01,Fall,2022,Ekers,45,46,47,46,45,45,45,28,44,61,19,
GGRSC,Urbanization and Development GGRC10H3FLEC01,Fall,2022,McCormack,45,44,47,46,47,43,43,32,43,57,15,
GGRSC,Urban Political Geography GGRC13H3FLEC01,Fall,2022,Buckley,48,45,46,45,45,48,46,33,44,47,8,
GGRSC,Land Reform and Development GGRC25H3FLEC01,Fall,2022,Kepe,48,5,47,43,47,45,42,25,47,33,6,
GGRSC,Geographies of Env Governance GGRC26H3FLEC01,Fall,2022,Ekers,46,49,5,49,48,49,48,35,47,33,12,
GGRSC,Geographies of Education GGRC50H3FLEC01,Fall,2022,Hunter,48,48,5,47,47,49,47,29,48,25,16,
GGRSC,Environmental Planning CITC14H3YLEC01,Summer,2023,Snow,43,44,45,44,42,39,42,31,4,44,10,
GGRSC,Plan  Governing Metropolis CITC16H3YLEC01,Summer,2023,Su,46,48,5,48,48,47,48,32,48,48,22,
GGRSC,Civic Engagement in Urban Pol CITC17H3YLEC01,Summer,2023,McCormack,42,44,47,43,45,43,42,31,42,32,12,
GGRSC,Land Reform and Development GGRC25H3FLEC01,Summer,2023,Kepe,42,44,45,45,44,41,4,28,43,69,11,
GGRSC,Canadian Cities and Planning CITB01H3SLEC01,Winter,2023,Mah,39,42,43,38,4,38,39,32,37,140,44,
GGRSC,Urban Social Policy CITC07H3SLEC01,Winter,2023,Allahwala,38,36,4,38,38,36,42,34,38,37,5,
GGRSC,City Structures  City Choices CITC12H3SLEC01,Winter,2023,Knezevic,35,38,38,33,35,3,35,38,31,50,12,
GGRSC,Tax  Spend Public Finance CITC15H3SLEC01,Winter,2023,Hyde,42,44,45,44,45,45,45,31,46,53,17,
GGRSC,Civic Engagement in Urban Pol CITC17H3SLEC01,Winter,2023,McCormack,47,47,49,49,49,47,47,31,47,58,15,
GGRSC,City Studies Workshop I CITD05H3SLEC01,Winter,2023,Ebrahim,43,46,45,44,44,46,47,24,49,28,10,
GGRSC,Cities and Environments GGRA03H3SLEC01,Winter,2023,Buckley,38,39,43,39,38,37,36,29,39,250,44,
GGRSC,Geographies of Disease GGRB28H3SLEC01,Winter,2023,Hunter,4,44,45,43,43,38,41,33,39,87,20,
GGRSC,Fundamentals of GIS II GGRB32H3SLEC01,Winter,2023,Brauen,46,46,47,47,46,47,36,37,41,25,7,
GGRSC,Transportation Geography GGRC12H3SLEC01,Winter,2023,Farber,46,49,44,41,46,41,46,31,44,24,7,
GGRSC,Cultural Politics of Envirnmnt GGRC24H3SLEC01,Winter,2023,Ekers,34,41,44,4,43,39,39,31,41,27,7,
GGRSC,Indigenous Ppls Envir  Just GGRC28H3SLEC01,Winter,2023,Latulippe,46,47,45,45,45,44,45,34,42,51,13,
GGRSC,Qualitative Geographcl Methods GGRC31H3SLEC01,Winter,2023,Arik,39,39,4,41,4,36,37,34,36,46,7,
GGRSC,Essential Spatial Analysis GGRC32H3SLEC01,Winter,2023,Higgins,41,43,41,41,41,4,43,39,41,17,7,
GGRSC,GIS Research Project GGRD30H3SLEC01,Winter,2023,Brauen,39,39,41,4,41,35,39,38,38,14,8,
GGRSC,Land Conflicts in the Americas GGRD49H3SLEC01,Winter,2023,Goffe,3,26,38,38,38,34,36,28,38,10,5,
GGRSC,Qualitative Geographcl Methods GGRC31H3SLEC01,Winter,2024,Su,44,46,47,47,47,45,43,31,46,59,38,
GGRSC,Transportation Geography GGRC12H3SLEC01,Winter,2024,Tiznado Aitken,4,4,42,4,37,33,38,32,35,18,6,
GGRSC,Foundations of City Studies CITA01H3FLEC01,Fall,2023,McCormack,38,42,42,39,4,37,39,31,39,256,107,
GGRSC,City Politics CITB04H3FLEC01,Fall,2023,Hyde,4,42,45,4,4,39,39,3,41,104,44,
GGRSC,Intro to Plan HIS TO Region CITC09H3FLEC01,Fall,2023,Sorensen,42,43,4,45,45,42,38,38,4,15,6,
GGRSC,City Structures  City Choices CITC12H3FLEC01,Fall,2023,Knezevic,38,38,37,36,35,33,32,34,34,53,24,
GGRSC,Environmental Planning CITC14H3FLEC01,Fall,2023,Snow,45,46,46,43,43,45,44,29,45,36,13,
GGRSC,Plan  Governing Metropolis CITC16H3FLEC01,Fall,2023,Torkameh,35,34,29,31,3,25,3,34,23,34,8,
GGRSC,City Studies Workshop II CITD06H3FLEC01,Fall,2023,Swerhun,49,49,49,48,49,48,5,29,49,17,16,
GGRSC,Plan and Bldg Pub Spc Toronto CITD12H3FLEC01,Fall,2023,Sorensen,45,47,46,47,47,45,44,35,42,22,10,
GGRSC,GIS and Empirical Reasoning GGRA30H3FLEC01,Fall,2023,Brauen,34,36,37,36,38,32,32,34,33,204,70,
GGRSC,Urban Geography GGRB05H3FLEC01,Fall,2023,Bernard,41,44,44,4,42,41,41,33,41,60,16,
GGRSC,Social Geography GGRB13H3FLEC01,Fall,2023,Goffe,4,42,42,38,39,39,39,3,39,33,14,
GGRSC,Political Eco Nature Society GGRB21H3FLEC01,Fall,2023,Ekers,46,46,48,43,43,43,44,33,43,51,12,
GGRSC,Fundamentals of GIS I GGRB30H3FLEC01,Fall,2023,Sookhan,4,44,45,44,43,4,42,33,39,51,19,
GGRSC,Urban Political Geography GGRC13H3FLEC01,Fall,2023,Buckley,45,48,49,44,45,44,44,31,44,34,14,
GGRSC,Geographies of Env Governance GGRC26H3FLEC01,Fall,2023,Ekers,44,43,45,43,43,42,42,34,41,46,18,
GGRSC,Advanced GIS GGRC30H3FLEC01,Fall,2023,Higgins,35,38,35,38,36,31,33,36,31,18,8,
GGRSC,Geographies of Education GGRC50H3FLEC01,Fall,2023,Hunter,44,45,46,45,44,43,44,3,45,36,17,
GGRSC,Social Justice and the City GGRD14H3FLEC01,Fall,2023,March,42,43,5,5,48,43,42,3,45,19,6,
GGRSC,Cultural Politics of Envirnmnt GGRC24H3SLEC01,Winter,2024,Ekers,47,44,48,42,44,45,43,3,44,25,11,
GGRSC,Canadian Cities and Planning CITB01H3SLEC01,Winter,2024,Mah,38,43,43,4,4,38,38,32,38,106,44,
GGRSC,Cities and Environments GGRA03H3SLEC01,Winter,2024,McCormack,41,42,45,43,44,41,41,29,42,184,61,
GGRSC,City Studies Workshop I CITD05H3SLEC01,Winter,2024,Bhatia,44,46,44,44,44,42,42,36,42,25,5,
GGRSC,Civic Engagement in Urban Pol CITC17H3SLEC01,Winter,2024,Montero Munoz,45,43,46,45,46,46,45,29,43,27,8,
GGRSC,Environmental Planning CITC14H3YLEC01,Summer,2024,Snow,46,46,49,46,48,49,45,29,48,46,14,
GGRSC,GIS and Empirical Reasoning GGRA30H3YLEC01,Summer,2024,Paudel,37,36,35,37,37,33,35,37,33,73,21,
GGRSC,Human Geography Field Trip GGRC54H3FLEC01,Summer,2024,Montero Munoz,5,48,46,42,44,46,5,34,46,10,5,
GGRSC,Land Reform and Development GGRC25H3FLEC01,Summer,2024,Kepe,38,43,37,39,39,37,37,28,4,73,17,
GGRSC,Urban Geography GGRB05H3YLEC01,Summer,2024,Bernard,4,42,42,4,4,36,37,33,36,56,25,
GGRSC,Municipal and Planning Toronto CITC04H3SLEC01,Winter,2024,Snow,38,39,34,43,41,34,38,32,35,57,13,
GGRSC,Money Matters CITC15H3SLEC01,Winter,2024,Hyde,44,42,47,45,47,43,46,28,44,59,20,
GGRSC,Indigenous Ppls Envir  Just GGRC28H3SLEC01,Winter,2024,Latulippe,37,39,4,4,4,36,35,33,36,49,12,
GGRSC,Housing Policy and Planning CITC03H3SLEC01,Winter,2024,Mah,46,47,49,48,49,47,47,34,46,59,15,
GGRSC,Fundamentals of GIS II GGRB32H3SLEC01,Winter,2024,Brauen,4,45,45,42,43,4,38,33,37,32,13,
GGRSC,Environmental Conservation GGRC44H3SLEC01,Winter,2024,Burton,37,39,43,44,44,39,37,32,39,70,14,
GGRSC,Essential Spatial Analysis GGRC32H3SLEC01,Winter,2024,Akbari,33,37,34,39,4,26,36,37,27,24,7,
GGRSC,Economy of Cities CITB08H3SLEC01,Winter,2024,Calderon Figueroa,42,41,46,44,44,4,39,31,43,68,28,
GGRSC,Advanced GIS GGRC30H3FLEC01,Fall,2024,Higgins,45,47,47,46,48,44,42,36,44,24,13,
GGRSC,City Politics CITB04H3FLEC01,Fall,2024,Hyde,43,45,45,45,45,42,45,33,4,59,11,
GGRSC,City Structures Problems CITC12H3FLEC01,Fall,2024,Hyde,49,48,5,48,48,48,39,34,45,59,8,
GGRSC,City Studies Workshop II CITD06H3FLEC01,Fall,2024,Swerhun,49,49,5,5,5,5,5,31,5,21,7,
GGRSC,Environmental Conservation GGRC44H3FLEC01,Fall,2024,Kepe,35,31,33,31,34,31,28,27,3,37,11,
GGRSC,Environmental Planning CITC14H3FLEC01,Fall,2024,Snow,41,43,45,44,44,43,45,29,44,46,14,
GGRSC,Foundations of City Studies CITA01H3FLEC01,Fall,2024,Allahwala,38,41,41,4,41,37,37,33,34,206,53,
GGRSC,Fundamentals of GIS I GGRB30H3FLEC01,Fall,2024,Calderon Figueroa,38,4,4,38,39,37,36,32,35,63,22,
GGRSC,Geographies of Education GGRC50H3FLEC01,Fall,2024,Hunter,47,47,49,47,48,46,45,31,47,48,31,
GGRSC,Geographies of Env Governance GGRC26H3FLEC01,Fall,2024,Ekers,41,45,44,42,43,43,4,35,42,51,15,
GGRSC,GIS and Empirical Reasoning GGRA30H3FLEC01,Fall,2024,Brauen,35,38,38,39,39,34,32,33,35,167,45,
GGRSC,Political Eco Nature Society GGRB21H3FLEC01,Fall,2024,Ekers,46,46,47,44,44,44,42,33,43,50,14,
GGRSC,Social Geography GGRB13H3FLEC01,Fall,2024,Amrov,39,4,43,41,4,41,36,28,38,54,31,
GGRSC,Urban Social Policy CITC07H3FLEC01,Fall,2024,Allahwala,4,43,41,38,38,38,39,32,39,60,17,
GGRSC,Whose Land Indigenous Canada GGRB18H3FLEC01,Fall,2024,Latulippe,4,43,45,46,46,41,39,34,44,20,8,
