Department,Division,Course Name,Last Name,Term,Year,INS1,INS2,INS3,INS4,INS5,INS6,APSC001,APSC002,APSC003,APSC004,APSC005,APSC006,APSC007,APSC008,Number Invited,Number Responses,Response Ratio,Course Code
APSC,APSC,COMPUTER FUNDAMENTAL APS105H1-S-LEC0101,Phang,Winter,2015,3.8,4.1,4.1,3.9,3.8,4.3,4.3,4.1,3.4,4.1,3.9,4,4.3,,43,8,19,APS105H1
APSC,APSC,FUNDAMENT.OF COMPUT. APS106H1-S-LEC0101,Beck,Winter,2015,4.2,4.1,4.4,4,4.1,3.8,4,3.6,2.7,3.2,3.3,4.1,4.1,,103,43,42,APS106H1
APSC,APSC,FUNDAMENT.OF COMPUT. APS106H1-S-LEC0102,Shu,Winter,2015,4,3.9,4,3.9,3.8,3.5,3.8,3.7,2.6,3.3,3.5,4,3.9,,52,21,40,APS106H1
APSC,APSC,FUNDAMENT.OF COMPUT. APS106H1-S-LEC0103,Bussmann,Winter,2015,4.3,4.3,4.7,4.1,4,4.2,4.2,4.2,2.9,4.1,3.6,4.6,4.7,,120,53,44,APS106H1
APSC,APSC,FUNDAMENT.OF COMPUT. APS106H1-S-LEC0104,Sinnathurai,Winter,2015,4,4.2,3.1,4,4,3.7,4.1,3.2,2.4,2.7,3.7,3.4,3.1,,119,23,19,APS106H1
APSC,APSC,FUNDAMENT.OF COMPUT. APS106H1-S-LEC0105,Esmaeelpanah Namaghi,Winter,2015,3.8,3.9,3.8,4,3.9,3.4,3.7,3.3,2.5,3.2,3.5,3.8,3.8,,116,39,34,APS106H1
APSC,APSC,ENG.STRATEGIES  PRACTICE II APS112H1-S-LEC0101,Kortschot,Winter,2015,3.1,3.3,3.6,3.3,3.4,3,3.4,3.8,3.7,3.5,3.2,3.5,3.6,,934,240,26,APS112H1
APSC,APSC,ENG.STRATEGIES  PRACTICE II APS112H1-S-LEC0101,Kunov,Winter,2015,3.1,3.3,3,3.3,3.4,3,3.4,3.2,3.7,3.1,3.2,3.1,3,,934,240,26,APS112H1
APSC,APSC,ENG.STRATEGIES  PRACTICE II APS112H1-S-LEC0101,Weiss,Winter,2015,3.1,3.3,3.6,3.3,3.4,3,3.4,3.5,3.7,3.3,3.2,3.6,3.6,,934,240,26,APS112H1
APSC,APSC,ENG.STRATEGIES  PRACTICE APS113Y1-Y-LEC0101,Kortschot,Winter,2015,3.9,3.8,4,3.8,3.7,3.4,4,4.1,4,3.7,3.4,3.7,4,,33,24,73,APS113Y1
APSC,APSC,ENG.STRATEGIES  PRACTICE APS113Y1-Y-LEC0101,Kunov,Winter,2015,3.9,3.8,3.3,3.8,3.7,3.4,4,3.7,4,3.3,3.4,3.5,3.5,,33,24,73,APS113Y1
APSC,APSC,ENG.STRATEGIES  PRACTICE APS113Y1-Y-LEC0101,McCahan,Winter,2015,3.9,3.8,4.3,3.8,3.7,3.4,4,4.1,4,3.9,3.4,4.2,4.3,,33,24,73,APS113Y1
APSC,APSC,ENG.STRATEGIES  PRACTICE APS113Y1-Y-LEC0101,OBrien,Winter,2015,3.9,3.8,3.8,3.8,3.7,3.4,4,3.8,4,3.9,3.4,3.8,3.6,,33,24,73,APS113Y1
APSC,APSC,ENG.STRATEGIES  PRACTICE APS113Y1-Y-LEC0101,Stevenson,Winter,2015,3.9,3.8,3.9,3.8,3.7,3.4,4,4,4,3.7,3.4,4,3.9,,33,24,73,APS113Y1
APSC,APSC,ENG.STRATEGIES  PRACTICE APS113Y1-Y-LEC0101,Weiss,Winter,2015,3.9,3.8,4.4,3.8,3.7,3.4,4,4.3,4,4,3.4,4.3,4.2,,33,24,73,APS113Y1
APSC,APSC,CALCULUS FOR ENGINEERS II APS163H1-S-LEC0101,Cohen,Winter,2015,3.3,3.5,4,4,3.5,3.3,3,4,2,3.8,2.5,4,3.8,,15,5,33,APS163H1
APSC,APSC,PHYSICAL CHEMISTRY CHE112H1-S-LEC0101,Yaneff,Winter,2015,3.8,3.8,3.6,4.1,4.2,3.5,3.8,4,3,3.6,3.8,4.1,3.7,,61,25,41,CHE112H1
APSC,APSC,CONCEPT IN CHEMICAL ENGINEER. CHE113H1-S-LEC0101,Norval,Winter,2015,3.6,3.5,3.6,3.4,3.3,3.1,3.3,4.2,4.1,4.3,3.1,3.6,3.6,,135,41,30,CHE113H1
APSC,APSC,THE ENGINEER IN HISTORY HPS283H1-S-LEC0101,Conway,Winter,2015,2.7,3.3,2.3,2.7,2.7,2.1,1.7,1.7,3.1,1.7,2.1,3.2,2.3,,49,19,39,HPS283H1
APSC,APSC,CALCULUS 1 MAT186H1-S-LEC0101,Cohen,Winter,2015,3.5,3.5,3.7,3.1,3.1,2.9,3.4,3.9,3.2,4,3,3.7,3.5,,45,15,33,MAT186H1
APSC,APSC,CALCULUS 2 MAT187H1-S-LEC0101,Thibault,Winter,2015,3.7,3.6,3.8,3.2,2.9,3.1,3.5,3.3,2.3,3.2,2.9,3.7,3.8,,102,38,37,MAT187H1
APSC,APSC,CALCULUS 2 MAT187H1-S-LEC0102,Milgram,Winter,2015,3.6,3.7,3.8,3.4,3.2,3,3.5,3.7,2.6,3.7,2.8,3.9,3.8,,135,48,36,MAT187H1
APSC,APSC,CALCULUS 2 MAT187H1-S-LEC0103,Brando Albino Galvao de Sousa,Winter,2015,3.6,3.5,3.7,3.3,3,2.8,3.6,3.6,2.3,3.4,3,3.5,3.5,,106,25,24,MAT187H1
APSC,APSC,CALCULUS 2 MAT187H1-S-LEC0104,Ojeda Aristizabal,Winter,2015,3.5,3.4,2.9,3.1,3,2.6,3.3,2.9,2,2.7,2.6,2.9,2.9,,119,35,29,MAT187H1
APSC,APSC,CALCULUS 2 MAT187H1-S-LEC0105,Cohen,Winter,2015,3.8,3.8,3.5,3.4,3.2,3,3.1,3.5,2.1,3.8,2.6,3.4,3.2,,115,34,30,MAT187H1
APSC,APSC,CALCULUS 2 MAT187H1-S-LEC0106,Dodd,Winter,2015,3.4,3.3,3,2.9,3,2.4,3,2.8,1.9,2.6,2.4,2.9,2.9,,95,25,26,MAT187H1
APSC,APSC,CALCULUS 2 MAT187H1-S-LEC0107,Liokumovich,Winter,2015,3.6,3.4,2.8,3.2,3,2.5,3.2,3.1,2.4,2.9,2.8,3.1,2.8,,111,32,29,MAT187H1
APSC,APSC,CALCULUS 2 MAT187H1-S-LEC0108,Brando Albino Galvao de Sousa,Winter,2015,4.1,3.9,4.2,3.8,3.8,3.3,3.5,3.8,2.8,3.6,3.2,3.9,3.8,,60,12,20,MAT187H1
APSC,APSC,APP. LINEAR ALGEBRA MAT188H1-S-LEC0101,Burbulla,Winter,2015,3.6,4,4.1,4.1,4.2,3.6,3.9,3.9,2.7,4.1,3.4,4.4,4.4,,59,14,24,MAT188H1
APSC,APSC,INTRO.TO MATERIALS  CHEMISTRY APS104H1-S-LEC0101,Yaneff,Winter,2016,2.8,2.9,2.1,3,3.1,2.3,2.6,2.7,2.6,2.3,2.6,3.1,2.3,,110,33,30,APS104H1
APSC,APSC,INTRO.TO MATERIALS  CHEMISTRY APS104H1-S-LEC0102,Nogami,Winter,2016,3.3,3.4,3.4,3.3,3.4,2.9,3,3.6,2.9,3.1,3,3.5,3.4,,125,43,34,APS104H1
APSC,APSC,INTRO.TO MATERIALS  CHEMISTRY APS104H1-S-LEC0103,Chin,Winter,2016,3.2,3.3,3.2,3.4,3.4,3,3.1,3,2.8,2.8,2.9,3.1,3,,95,36,38,APS104H1
APSC,APSC,INTRO.TO MATERIALS  CHEMISTRY APS104H1-S-LEC0104,Azimi,Winter,2016,3.8,4.1,4.3,3.9,3.9,3.9,3.8,4.1,3.3,3.5,3.6,4.4,4.4,,118,28,24,APS104H1
APSC,APSC,COMPUTER FUNDAMENTAL APS105H1-S-LEC0101,Korst-Fagundes,Winter,2016,3.4,3.6,4.1,4.1,3.8,3.4,3.7,4.1,2.6,3.8,3.1,4.1,4.1,,54,21,39,APS105H1
APSC,APSC,FUNDAMENT.OF COMPUT. APS106H1-S-LEC0101,Kholghy,Winter,2016,3.5,3.7,2.5,3.8,3.7,3.1,3.6,2.7,2.4,2.2,3.2,2.8,2.4,,109,40,37,APS106H1
APSC,APSC,FUNDAMENT.OF COMPUT. APS106H1-S-LEC0102,Shu,Winter,2016,3.7,3.7,3.3,3.6,3.2,3.1,3.7,2.9,2.5,3,3.2,3.6,3.2,,98,38,39,APS106H1
APSC,APSC,FUNDAMENT.OF COMPUT. APS106H1-S-LEC0103,Beck,Winter,2016,4.5,4.6,4.3,4.4,4.2,4.1,4.5,4.1,3,3.8,3.7,4.4,4.4,,109,36,33,APS106H1
APSC,APSC,FUNDAMENT.OF COMPUT. APS106H1-S-LEC0104,Bussmann,Winter,2016,4.2,4.2,4.6,4.5,4.2,4.1,4.3,3.6,2.7,3.5,3.5,4.6,4.5,,156,41,26,APS106H1
APSC,APSC,ENG.STRATEGIES  PRACTICE I APS111H1-S-LEC0101,Bazylak,Winter,2016,3.8,3.9,4.7,4.2,4.2,3.7,3.7,4,3.9,4.2,4,4.3,4.5,,23,14,61,APS111H1
APSC,APSC,ENG.STRATEGIES  PRACTICE II APS112H1-S-LEC0101,Anderson,Winter,2016,3.1,3.4,3.1,3.6,3.6,3.2,3.5,3.5,3.8,3.2,3.4,3.3,3.3,,896,286,32,APS112H1
APSC,APSC,ENG.STRATEGIES  PRACTICE II APS112H1-S-LEC0101,Kortschot,Winter,2016,3.1,3.4,3.6,3.6,3.6,3.2,3.5,3.9,3.8,3.5,3.4,3.6,3.6,,896,286,32,APS112H1
APSC,APSC,ENG.STRATEGIES  PRACTICE II APS112H1-S-LEC0101,Weiss,Winter,2016,3.1,3.4,3.6,3.6,3.6,3.2,3.5,3.4,3.8,3.3,3.4,3.8,3.5,,896,286,32,APS112H1
APSC,APSC,ENG.STRATEGIES  PRACTICE APS113Y1-Y-LEC0101,Anderson,Winter,2016,3.5,3.9,3.6,4.1,3.9,3.4,3.9,3.9,3.9,3.9,3.6,3.9,3.8,,25,15,60,APS113Y1
APSC,APSC,ENG.STRATEGIES  PRACTICE APS113Y1-Y-LEC0101,Kortschot,Winter,2016,3.5,3.9,3.9,4.1,3.9,3.4,3.9,4.1,3.9,4,3.6,3.9,3.9,,25,15,60,APS113Y1
APSC,APSC,ENG.STRATEGIES  PRACTICE APS113Y1-Y-LEC0101,McCahan,Winter,2016,3.5,3.9,4.5,4.1,3.9,3.4,3.9,4.3,3.9,3.9,3.6,4.2,4.4,,25,15,60,APS113Y1
APSC,APSC,ENG.STRATEGIES  PRACTICE APS113Y1-Y-LEC0101,Weiss,Winter,2016,3.5,3.9,4.3,4.1,3.9,3.4,3.9,4.2,3.9,3.9,3.6,4.3,4.3,,25,15,60,APS113Y1
APSC,APSC,PHYSICAL CHEMISTRY CHE112H1-S-LEC0101,Yaneff,Winter,2016,3.1,3.5,2.8,3.5,3.5,2.9,3,3,2.5,2.9,3.4,3.4,2.8,,54,18,33,CHE112H1
APSC,APSC,CONCEPT IN CHEMICAL ENGINEER. CHE113H1-S-LEC0101,Norval,Winter,2016,3.8,3.9,4.1,3.3,3.6,3.4,3.9,4.6,4.3,4.5,3.5,3.8,3.9,,121,44,36,CHE113H1
APSC,APSC,CALCULUS 2 MAT187H1-S-LEC0101,Thibault,Winter,2016,4.1,4.3,4.7,4,3.9,3.7,3.7,4,2.6,3.7,3.3,4,4.5,,113,31,27,MAT187H1
APSC,APSC,CALCULUS 2 MAT187H1-S-LEC0102,Milgram,Winter,2016,3.9,4,3.8,3.8,3.6,3.5,3.9,4,2.6,3.7,3,3.8,3.8,,108,46,43,MAT187H1
APSC,APSC,CALCULUS 2 MAT187H1-S-LEC0103,Burbulla,Winter,2016,4.4,3.9,3,3.7,3.2,3.2,3.9,2.8,2,2.6,3.2,3.2,3.1,,114,37,32,MAT187H1
APSC,APSC,CALCULUS 2 MAT187H1-S-LEC0104,Brando Albino Galvao de Sousa,Winter,2016,3.7,3.7,4.2,3.5,3.2,3.3,3.7,3.5,2.5,3.3,3.1,3.7,3.8,,96,34,35,MAT187H1
APSC,APSC,CALCULUS 2 MAT187H1-S-LEC0105,Pawliuk,Winter,2016,3.7,3.6,3.5,3.4,3.4,3.2,3.6,3.2,2.6,3.2,3.2,3.4,3.4,,93,37,40,MAT187H1
APSC,APSC,CALCULUS 2 MAT187H1-S-LEC0106,Panchenko,Winter,2016,3.8,3.8,3.2,3.8,3.7,3.2,3.7,3.3,2.3,3.2,3.1,3.3,3.1,,114,33,29,MAT187H1
APSC,APSC,CALCULUS 2 MAT187H1-S-LEC0107,Cohen,Winter,2016,4,3.8,3.7,3.7,3.5,3.1,3.7,4,2.8,4,3.1,4,3.7,,101,33,33,MAT187H1
APSC,APSC,CALCULUS 2 MAT187H1-S-LEC0108,Brando Albino Galvao de Sousa,Winter,2016,4.2,4.1,4.3,3.7,3.5,3.7,3.9,3.9,2.4,3.9,2.8,4,4.2,,132,42,32,MAT187H1
APSC,APSC,APP. LINEAR ALGEBRA MAT188H1-S-LEC0101,Burbulla,Winter,2016,3.6,3.9,3.8,4,4.1,3.4,3.8,3.7,2.7,3.7,3.3,4.3,4,,39,12,31,MAT188H1
APSC,APSC,ORIENTATION TO ENGINEERING APS100H1-F-LEC0101,Grife,Fall,2015,2.6,3,3.3,3,3.1,3,3,3.3,3.8,3.3,3.1,3.3,3.4,,218,102,47,APS100H1
APSC,APSC,ORIENTATION TO ENGINEERING APS100H1-F-LEC0102,Grife,Fall,2015,2.5,2.9,3.1,2.8,2.9,3,2.9,3.1,3.8,3.2,2.9,3.1,3.1,,218,91,42,APS100H1
APSC,APSC,ORIENTATION TO ENGINEERING APS100H1-F-LEC0103,Grife,Fall,2015,2.7,2.9,3.1,2.8,2.9,2.9,2.9,3.1,3.7,3.2,2.9,3.1,3.1,,268,122,46,APS100H1
APSC,APSC,ORIENTATION TO ENGINEERING APS100H1-F-LEC0104,Grife,Fall,2015,2.8,3,3.3,3,2.9,2.9,3.1,3.2,3.7,3.3,3,3.2,3.2,,220,83,38,APS100H1
APSC,APSC,ORIENTATION TO ENGINEERING APS100H1-F-LEC0101,Stickel,Fall,2015,2.6,3,3.9,3,3.1,3,3,3.9,3.8,3.9,3.1,4,4,,218,102,47,APS100H1
APSC,APSC,ORIENTATION TO ENGINEERING APS100H1-F-LEC0102,Stickel,Fall,2015,2.5,2.9,4,2.8,2.9,3,2.9,4.1,3.8,4.1,2.9,4,3.9,,218,91,42,APS100H1
APSC,APSC,ORIENTATION TO ENGINEERING APS100H1-F-LEC0103,Stickel,Fall,2015,2.7,2.9,3.9,2.8,2.9,2.9,2.9,3.9,3.7,3.9,2.9,3.8,3.8,,268,122,46,APS100H1
APSC,APSC,ORIENTATION TO ENGINEERING APS100H1-F-LEC0104,Stickel,Fall,2015,2.8,3,3.9,3,2.9,2.9,3.1,4,3.7,3.9,3,3.9,3.9,,220,83,38,APS100H1
APSC,APSC,COMPUTER FUNDAMENTAL APS105H1-F-LEC0104,Anderson,Fall,2015,4.4,4.4,4.5,4.2,4.2,4.1,4.2,4.1,3.1,3.6,3.5,4.2,4.4,,123,53,43,APS105H1
APSC,APSC,COMPUTER FUNDAMENTAL APS105H1-F-LEC0102,Li,Fall,2015,4.5,4.4,4.6,4.3,4.3,4.2,4.4,4.2,3,3.7,3.8,4.4,4.6,,93,60,65,APS105H1
APSC,APSC,COMPUTER FUNDAMENTAL APS105H1-F-LEC0101,Rose,Fall,2015,4.5,4.6,4.5,4.5,4.2,4,4.4,4.6,3.5,4,3.7,4.6,4.6,,105,59,56,APS105H1
APSC,APSC,COMPUTER FUNDAMENTAL APS105H1-F-LEC0103,Rose,Fall,2015,4.5,4.5,4.5,4.4,4.3,4.1,4.3,4.5,3.6,4,3.9,4.4,4.5,,86,62,72,APS105H1
APSC,APSC,ENG.STRATEGIES  PRACTICE I APS111H1-F-LEC0101,McCahan,Fall,2015,3,3.4,3.9,3.5,3.5,2.9,3.5,4,4,3.6,3.3,3.8,3.8,,896,454,51,APS111H1
APSC,APSC,ENG.STRATEGIES  PRACTICE I APS111H1-F-LEC0101,OBrien,Fall,2015,3,3.4,2.9,3.5,3.5,2.9,3.5,3.5,4,3.2,3.3,3.3,2.9,,896,454,51,APS111H1
APSC,APSC,ENG.STRATEGIES  PRACTICE I APS111H1-F-LEC0101,Weiss,Fall,2015,3,3.4,3.4,3.5,3.5,2.9,3.5,3.5,4,3.3,3.3,3.5,3.4,,896,454,51,APS111H1
APSC,APSC,ENG.STRATEGIES  PRACTICE APS113Y1-Y-LEC0101,OBrien,Fall,2015,3.5,3.9,3.2,3.3,3.4,3.2,3.4,3.6,3.7,3.1,3.1,3.4,3,,25,13,52,APS113Y1
APSC,APSC,MECHANICS APS160H1-F-LEC0101,Seica,Fall,2015,4.4,4.3,4,4.4,4.1,4.1,4.3,3.7,3.1,3.4,3.8,4.2,4,,69,24,35,APS160H1
APSC,APSC,CALCULUS FOR ENGINEERS II APS163H1-F-LEC0101,Cohen,Fall,2015,4,3.9,4.1,4,4,3.4,3.9,4.1,2.5,4,3.3,3.9,4.4,,20,11,55,APS163H1
APSC,APSC,PHYSICAL CHEMISTRY CHE112H1-F-LEC0101,Yaneff,Fall,2015,3.5,3.6,3.3,3.8,3.7,3.3,3.5,3.3,2.7,2.9,3.5,3.7,3.3,,263,111,42,CHE112H1
APSC,APSC,CALCULUS 1 MAT186H1-F-LEC0102,Benyamini,Fall,2015,3.2,3.3,2.5,3.6,3.6,2.6,3.4,2.8,2.3,2.7,3.4,2.8,2.5,,104,61,59,MAT186H1
APSC,APSC,CALCULUS 1 MAT186H1-F-LEC0107,Burbulla,Fall,2015,3.6,3.7,3.1,3.6,3.6,3.1,3.9,3.3,2.4,3.2,3.3,3.6,3.2,,109,41,38,MAT186H1
APSC,APSC,CALCULUS 1 MAT186H1-F-LEC0101,Cohen,Fall,2015,3.9,3.8,4,3.9,4,3.5,3.7,4.2,3.5,4.5,3.8,4.1,3.8,,101,42,42,MAT186H1
APSC,APSC,CALCULUS 1 MAT186H1-F-LEC0106,Cohen,Fall,2015,3.8,3.9,3.9,3.8,3.9,3.6,3.9,3.9,3.1,4.2,3.5,3.7,3.8,,128,49,38,MAT186H1
APSC,APSC,CALCULUS 1 MAT186H1-F-LEC0108,Fusca,Fall,2015,3.5,3.8,3.5,3.6,3.6,3.2,3.6,3.3,2.5,3.1,3.2,3.6,3.3,,147,77,52,MAT186H1
APSC,APSC,CALCULUS 1 MAT186H1-F-LEC0104,Matviichuk,Fall,2015,3.6,3.8,3.8,3.8,3.7,3.4,3.8,3.4,2.6,3.3,3.4,4,3.7,,89,42,47,MAT186H1
APSC,APSC,CALCULUS 1 MAT186H1-F-LEC0103,Shorser,Fall,2015,3.7,3.9,3.8,3.8,3.8,3.4,3.9,3.2,2.3,3.2,3.3,4.1,3.6,,121,49,40,MAT186H1
APSC,APSC,CALCULUS 1 MAT186H1-F-LEC0105,Zaman,Fall,2015,4.3,4.3,4.7,4.1,4.3,4.3,4.2,4.3,3.2,4.1,3.7,4.6,4.7,,84,54,64,MAT186H1
APSC,APSC,APP. LINEAR ALGEBRA MAT188H1-F-LEC0105,Burbulla,Fall,2015,4,3.8,4,3.8,3.8,3.5,3.7,3.6,2.4,3.6,3.1,4.1,4.2,,90,54,60,MAT188H1
APSC,APSC,APP. LINEAR ALGEBRA MAT188H1-F-LEC0104,Cohen,Fall,2015,3.9,3.9,4.1,3.7,3.6,3.6,3.6,4.1,2.7,4.3,3.1,4,4.1,,98,55,56,MAT188H1
APSC,APSC,APP. LINEAR ALGEBRA MAT188H1-F-LEC0108,Leung,Fall,2015,3.4,3.4,2.8,3.4,3.4,2.7,3.2,2.6,2,2.5,2.7,3.3,2.8,,152,88,58,MAT188H1
APSC,APSC,APP. LINEAR ALGEBRA MAT188H1-F-LEC0106,Liu,Fall,2015,3.3,3.3,2.9,3.6,3.6,2.9,3.4,3,2.1,3.1,2.8,3.5,3,,131,56,43,MAT188H1
APSC,APSC,APP. LINEAR ALGEBRA MAT188H1-F-LEC0107,Liu,Fall,2015,3.9,4,4,3.9,3.7,3.4,3.5,3.2,2.1,3.3,3.1,3.9,3.8,,116,55,47,MAT188H1
APSC,APSC,APP. LINEAR ALGEBRA MAT188H1-F-LEC0101,Loizides,Fall,2015,3.8,3.7,3.8,3.6,3.7,3.2,3.4,3.1,2.1,3,3.2,3.9,3.7,,113,55,49,MAT188H1
APSC,APSC,APP. LINEAR ALGEBRA MAT188H1-F-LEC0103,Parsch,Fall,2015,4,4.1,4.7,3.6,3.5,3.6,3.6,4.2,2.3,3.8,3.2,4.1,4.4,,126,68,54,MAT188H1
APSC,APSC,APP. LINEAR ALGEBRA MAT188H1-F-LEC0102,Schachter,Fall,2015,3.8,3.9,4.3,3.8,3.8,3.6,3.7,3.5,2.3,3.7,3.2,4.3,4.3,,105,71,68,MAT188H1
APSC,APSC,ENGINEERING  SCI. IN THE ARTS APS325H1-F-LEC0101,Tallman,Fall,2016,4.5,4.8,4.8,4.6,4.6,4.4,3.2,3.6,3.2,3.5,4.6,4.6,4.8,,19,11,58,APS325H1
APSC,APSC,ENGINEERING  SCI. IN THE ARTS APS325H1-F-LEC0101,Tallman,Fall,2017,4.6,4.6,4.3,4.6,4.7,4.3,3.7,4.1,4.3,3.7,4,4.3,4,,16,7,44,APS325H1
APSC,APSC,ENGINEERING  SCI. IN THE ARTS APS325H1-F-LEC0101,Tallman,Fall,2019,4.1,4.4,4.4,4.5,4.6,4.4,3.8,4.5,4.1,4.3,4.1,4.4,4.5,,22,16,73,APS325H1
APSC,APSC,CALCULUS 1 MAT186H1-F-LEC0101,Cohen,Fall,2014,3.8,3.8,4.2,3.8,3.8,3.7,3.8,4.1,3.2,4.2,3.5,3.9,4,,129,58,45,MAT186H1
APSC,APSC,CALCULUS 1 MAT186H1-F-LEC0102,Li,Fall,2014,3.8,4,4.2,4,4,3.7,3.9,3.8,2.5,3.4,3.4,3.9,3.9,,127,55,43,MAT186H1
APSC,APSC,CALCULUS 1 MAT186H1-F-LEC0103,Burbulla,Fall,2014,3.8,4,3.9,3.8,3.8,3.6,3.8,3.4,2.3,3.5,3.3,4,3.8,,108,34,31,MAT186H1
APSC,APSC,CALCULUS 1 MAT186H1-F-LEC0104,Zaman,Fall,2014,4,4.1,4.6,4,4.1,4,3.9,4.2,3,4.1,3.4,4.4,4.6,,117,59,50,MAT186H1
APSC,APSC,CALCULUS 1 MAT186H1-F-LEC0105,Shokrollah-Timorabadi,Fall,2014,3.9,4.1,4.5,4.1,4.1,3.9,4,4.3,3,4.2,3.3,4.3,4.4,,105,53,50,MAT186H1
APSC,APSC,CALCULUS 1 MAT186H1-F-LEC0106,Reiss,Fall,2014,4,4.1,4.1,3.9,4.1,4,4.1,3.6,3,3.4,3.5,4,3.8,,111,44,40,MAT186H1
APSC,APSC,CALCULUS 1 MAT186H1-F-LEC0107,Shorser,Fall,2014,3.9,3.9,4.3,3.9,4,3.8,3.9,3.8,3,3.7,3.6,4.1,4.1,,112,50,45,MAT186H1
APSC,APSC,CALCULUS 1 MAT186H1-F-LEC0108,Watson,Fall,2014,3.4,3.6,3.2,3.6,3.6,3.2,3.6,2.9,2.4,2.9,3.4,3.4,3.2,,86,27,31,MAT186H1
APSC,APSC,APP. LINEAR ALGEBRA MAT188H1-F-LEC0101,Qian,Fall,2014,3.8,4.2,4.3,3.8,3.8,3.8,3.8,4,2.8,3.9,3.2,4.2,4.3,,138,71,51,MAT188H1
APSC,APSC,APP. LINEAR ALGEBRA MAT188H1-F-LEC0102,Schachter,Fall,2014,3.9,3.9,4.3,3.8,4,3.6,3.7,3.8,2.3,3.5,3,4,4.1,,122,71,58,MAT188H1
APSC,APSC,APP. LINEAR ALGEBRA MAT188H1-F-LEC0103,Loizides,Fall,2014,3.4,3.5,3.7,3.7,3.6,3.2,3.5,3.1,2.1,2.9,2.9,3.7,3.6,,121,63,52,MAT188H1
APSC,APSC,APP. LINEAR ALGEBRA MAT188H1-F-LEC0104,Shen,Fall,2014,3.3,3.3,2.6,3.6,3.6,2.6,3.2,2.4,2,2.3,2.8,2.8,2.6,,110,56,51,MAT188H1
APSC,APSC,APP. LINEAR ALGEBRA MAT188H1-F-LEC0105,Lein,Fall,2014,3.4,3.4,2.2,3.9,3.9,2.7,3.4,2.4,2.2,2.5,3.1,2.8,2.3,,109,51,47,MAT188H1
APSC,APSC,APP. LINEAR ALGEBRA MAT188H1-F-LEC0106,Burbulla,Fall,2014,3.5,3.8,3.6,3.8,3.9,3.2,3.5,3.3,2.2,3.2,2.9,3.8,3.6,,113,41,36,MAT188H1
APSC,APSC,APP. LINEAR ALGEBRA MAT188H1-F-LEC0107,Pavlov,Fall,2014,3.3,3.3,2,3.7,3.6,2.5,3.2,2.1,2,2,2.8,2.6,2,,114,59,52,MAT188H1
APSC,APSC,APP. LINEAR ALGEBRA MAT188H1-F-LEC0108,Eskandari,Fall,2014,3.5,3.6,3.6,4,3.8,3.3,3.5,2.9,2,2.9,3.1,3.7,3.6,,124,55,44,MAT188H1
APSC,APSC,FUNDAMENT.OF COMPUT. APS106H1-LEC0101,St-Cyr,Summer,2014,3.9,4,4.4,4.1,4.1,3.9,3.8,4.2,3.6,4,4,4.5,4.5,,61,25,41,APS106H1
APSC,APSC,ENG.STRATEGIES  PRACTICE II APS112H1-LEC0101,Bazylak,Summer,2014,4.2,4,4.4,4.1,4.1,3.9,4.2,4.6,4.2,3.6,4.1,4.2,4.3,,34,13,38,APS112H1
APSC,APSC,ENG.STRATEGIES  PRACTICE II APS112H1-LEC0101,Stevenson,Summer,2014,4.2,4,4.5,4.1,4.1,3.8,4.2,4.5,4.2,3.6,4.1,4.5,4.5,,34,13,38,APS112H1
APSC,APSC,CALCULUS 2 MAT187H1-LEC0101,Burbulla,Summer,2014,3.6,3.7,4,3.2,3.4,3.2,3.6,3.8,2.5,3.7,3.3,4.2,4.3,,52,12,23,MAT187H1
APSC,APSC,INTRO.TO MATERIALS  CHEMISTRY APS104H1-LEC0101,Mirkovic,Winter,2014,3,3.1,2.9,3.2,3.2,2.7,3.1,3.2,2.8,2.9,2.8,3.1,2.8,,103,41,40,APS104H1
APSC,APSC,INTRO.TO MATERIALS  CHEMISTRY APS104H1-LEC0102,Bender,Winter,2014,3.2,3.3,3.1,3,3,2.4,2.9,3.8,2.8,3.1,2.8,3.3,3.1,,101,37,37,APS104H1
APSC,APSC,INTRO.TO MATERIALS  CHEMISTRY APS104H1-LEC0103,Kherani,Winter,2014,3.5,3.5,3.7,3.3,3.5,3.3,3.4,3.7,3.1,3.4,3.2,3.7,3.6,,95,34,36,APS104H1
APSC,APSC,INTRO.TO MATERIALS  CHEMISTRY APS104H1-LEC0104,Mirkovic,Winter,2014,3.2,3.4,3.2,3.2,3.1,3,3.2,3.6,2.9,3.1,3.1,3.7,3.4,,119,33,28,APS104H1
APSC,APSC,COMPUTER FUNDAMENTAL APS105H1-LEC0101,Phang,Winter,2014,3.8,4,4.4,4.4,4.3,3.9,4,4.1,3.2,3.9,3.9,4.4,4.4,,30,13,43,APS105H1
APSC,APSC,FUNDAMENT.OF COMPUT. APS106H1-LEC0101,Shu,Winter,2014,3.8,4.2,2.8,4,4,3.4,3.9,2.7,1.9,2.3,3.1,3.5,2.8,,89,37,42,APS106H1
APSC,APSC,FUNDAMENT.OF COMPUT. APS106H1-LEC0102,Bussmann,Winter,2014,4.5,4.6,4.7,4.2,4.4,4.3,4.3,3.8,2.9,3.7,3.9,4.6,4.7,,92,33,36,APS106H1
APSC,APSC,FUNDAMENT.OF COMPUT. APS106H1-LEC0103,Srikukenthiran,Winter,2014,3.9,4,3.8,3.9,4.1,3.9,3.8,3.9,2.9,3.9,3.6,4.2,3.9,,86,28,33,APS106H1
